Wizard of Lies,3,-1,-1,0,0,0,0,1,1,-1,1,0,2,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woman in Gold,3,-1,-1,1,0,-1,-1,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonder Woman,3.5,1,0,2,1,1,2,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,0,1,-1,-2,-1,-2,1,1,-1,1,1,1,2,-1,,,,,,,,,,,,,,,,
Wonderstruck,3,1,1,0,0,-1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,-1,0,-1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonder,3,1,-1,1,1,0,-1,1,-1,-1,-1,1,-1,-1,-2,-1,1,-1,2,-1,0,1,0,-1,-1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodshock,1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-2,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Xmen Apocalypse,3,-1,-1,-1,-1,1,0,-1,1,0,-1,-1,0,-1,-1,-1,2,0,1,-1,2,-1,0,0,0,-1,1,-1,-2,-1,-1,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,
Youth,3.5,-1,-1,1,0,1,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,1,1,1,1,1,2,1,-1,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zookeepers Wife,3,1,1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,-1,1,-2,-1,1,1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoolander 2,1.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,1,1,-1,-1,-1,0,0,-1,-2,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,
Zootopia,4,0,2,-1,2,1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,0,0,-1,-1,1,-1,0,1,0,-1,1,-1,1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,
